datetime,open,high,low,close,volume,symbol
2024-12-11 09:30:00,137.40500,138.050003,135.21001,136.20500,48972591,NVDA
2024-12-11 10:30:00,136.19800,137.71001,135.44,137.64999,22771117,NVDA
2024-12-11 11:30:00,137.64999,139.050003,137.17999,138.63000,21971597,NVDA
2024-12-11 12:30:00,138.63989,139.17999,138.23000,139.17880,14256316,NVDA
2024-12-11 13:30:00,139.17979,139.92999,139.10001,139.45450,16419617,NVDA
2024-12-11 14:30:00,139.45039,140.17000,139.35001,140.11160,18622791,NVDA
2024-12-11 15:30:00,140.11501,140.11501,138.94000,139.27000,13537749,NVDA
2024-12-12 09:30:00,137.10001,137.55000,135.80000,136.67400,52104111,NVDA
2024-12-12 10:30:00,136.66000,137.53000,136.38000,136.72000,18891350,NVDA
2024-12-12 11:30:00,136.73000,137.39000,136.090103,137.37010,13556780,NVDA
2024-12-12 12:30:00,137.37000,138.41000,136.95000,138.20500,16490344,NVDA
2024-12-12 13:30:00,138.20500,138.25,137.32001,137.96091,13279870,NVDA
2024-12-12 14:30:00,137.96001,138.12000,137.27000,137.38499,11982914,NVDA
2024-12-12 15:30:00,137.39000,137.75,137,137.31000,9286520,NVDA
2024-12-13 09:30:00,139,139.60001,136.45000,136.49001,49347246,NVDA
2024-12-13 10:30:00,136.50999,137,132.53999,132.95000,55221021,NVDA
2024-12-13 11:30:00,132.95171,134.14999,132.89999,133.28000,31987618,NVDA
2024-12-13 12:30:00,133.30000,134.53000,132.85001,134.52950,18658386,NVDA
2024-12-13 13:30:00,134.52499,134.75,133.95000,134.63480,14065097,NVDA
2024-12-13 14:30:00,134.63229,134.92000,133.64999,133.98700,22835599,NVDA
2024-12-13 15:30:00,133.98000,134.31000,133.72000,134.22000,14372220,NVDA
2024-12-16 09:30:00,134.16499,134.39999,130.42000,132.29010,73858692,NVDA
2024-12-16 10:30:00,132.30000,132.46001,130.89000,130.92990,27172789,NVDA
2024-12-16 11:30:00,130.92010,131.57001,130.44000,130.96300,23176778,NVDA
2024-12-16 12:30:00,130.96001,132.039993,130.82001,131.31841,19102314,NVDA
2024-12-16 13:30:00,131.31000,131.78000,130.71001,131.61000,23414928,NVDA
2024-12-16 14:30:00,131.63000,132.78000,131.59000,132.39999,22170031,NVDA
2024-12-16 15:30:00,132.39000,132.44000,131.52000,131.99001,16535787,NVDA
2024-12-17 09:30:00,129,129.61000,126.86000,127.62000,87462311,NVDA
2024-12-17 10:30:00,127.62000,129.30000,127.62000,128.99001,33653414,NVDA
2024-12-17 11:30:00,128.98000,131.21001,128.81000,131.19000,30929782,NVDA
2024-12-17 12:30:00,131.20000,131.59000,129.71001,129.72430,20569000,NVDA
2024-12-17 13:30:00,129.72501,130.19991,129.25,129.89999,16935727,NVDA
2024-12-17 14:30:00,129.89999,130.0099945,129.10001,129.32491,15589185,NVDA
2024-12-17 15:30:00,129.32500,130.41000,128.82001,130.35001,19970966,NVDA
2024-12-18 09:30:00,133.87000,135.78000,132.81000,135.56371,51919555,NVDA
2024-12-18 10:30:00,135.56010,136.70000,134.95500,135.25,24134694,NVDA
2024-12-18 11:30:00,135.27000,135.86000,134.66000,135.61501,14119530,NVDA
2024-12-18 12:30:00,135.61990,136.42000,135.11000,135.98500,44594875,NVDA
2024-12-18 13:30:00,135.98000,136.33501,133.74001,133.87000,18631505,NVDA
2024-12-18 14:30:00,133.85201,134.45000,130.78999,130.97000,23848618,NVDA
2024-12-18 15:30:00,130.95500,131.57990,128.41000,128.83000,141774928,NVDA
2024-12-19 09:30:00,131.72000,132.059998,129.82170,130.22000,56394762,NVDA
2024-12-19 10:30:00,130.22000,133.44000,129.55000,133.14990,33597597,NVDA
2024-12-19 11:30:00,133.12000,134.029999,131.45000,131.61729,22742846,NVDA
2024-12-19 12:30:00,131.60500,132.59000,131.52000,131.74001,18404115,NVDA
2024-12-19 13:30:00,131.74500,132.95000,131.57001,132.040894,13856362,NVDA
2024-12-19 14:30:00,132.059998,132.089996,130.95000,131.57010,15554561,NVDA
2024-12-19 15:30:00,131.59000,131.89999,130.30000,130.67200,15479724,NVDA
2024-12-20 09:30:00,129.81000,132.5,128.22000,132.44679,73961621,NVDA
2024-12-20 10:30:00,132.44051,134.14999,132.36000,133.91000,32094005,NVDA
2024-12-20 11:30:00,133.91000,135.0099945,133.82001,134.98489,25135974,NVDA
2024-12-20 12:30:00,134.98000,135.28000,133.53999,133.69000,20457543,NVDA
2024-12-20 13:30:00,133.69710,134.99001,133.58000,134.92970,16952324,NVDA
2024-12-20 14:30:00,134.92000,135.029999,133.70000,133.88989,18593721,NVDA
2024-12-20 15:30:00,133.89000,135.0099945,132.89999,134.96001,24109745,NVDA
2024-12-23 09:30:00,136.28000,137.82001,135.12010,136.20000,49997537,NVDA
2024-12-23 10:30:00,136.20000,137.50999,135.83000,137.25990,19316408,NVDA
2024-12-23 11:30:00,137.25,138.47000,136.85001,137.92999,18596455,NVDA
2024-12-23 12:30:00,137.92999,139,137.75500,138.53000,16154943,NVDA
2024-12-23 13:30:00,138.53990,139.70000,138.52000,139.35001,17563953,NVDA
2024-12-23 14:30:00,139.35921,139.52000,138.34000,139.059998,18497265,NVDA
2024-12-23 15:30:00,139.070007,139.78999,138.89000,139.65500,14565048,NVDA
2024-12-24 09:30:00,139.98000,141.89999,139.31030,140.82010,44242762,NVDA
2024-12-24 10:30:00,140.82001,141.40990,140.25999,141.39500,19812344,NVDA
2024-12-24 11:30:00,141.39999,141.39999,140.46001,140.76450,14936430,NVDA
2024-12-24 12:30:00,140.75500,140.83000,138.64999,140.22000,23139816,NVDA
2024-12-26 09:30:00,139.52499,140.85001,137.73000,138.72000,38224769,NVDA
2024-12-26 10:30:00,138.71001,139.66000,138.40601,139.37000,16077919,NVDA
2024-12-26 11:30:00,139.36011,140.44000,139.23000,139.94009,13461581,NVDA
2024-12-26 12:30:00,139.96001,140.39999,139.36000,140.22000,11051236,NVDA
2024-12-26 13:30:00,140.21001,140.35001,139.85001,139.99001,9968537,NVDA
2024-12-26 14:30:00,140,140.28999,139.85001,140.16499,8107739,NVDA
2024-12-26 15:30:00,140.14999,140.28000,139.82001,139.89000,8622750,NVDA
2024-12-27 09:30:00,138.55499,139.020004,134.71001,135.63989,51034871,NVDA
2024-12-27 10:30:00,135.63499,136.87000,135.14999,136.86380,21330869,NVDA
2024-12-27 11:30:00,136.86000,136.92999,135.17999,135.70000,18977464,NVDA
2024-12-27 12:30:00,135.70000,136.56990,135.36000,135.95990,14807348,NVDA
2024-12-27 13:30:00,135.94119,136.83000,135.85500,136.23129,11959118,NVDA
2024-12-27 14:30:00,136.23000,136.99001,136.16000,136.76849,14163644,NVDA
2024-12-27 15:30:00,136.77000,137.14000,136.30000,137.14000,16695144,NVDA
2024-12-30 09:30:00,135.13440,138.67000,134.020004,136.71001,51292533,NVDA
2024-12-30 10:30:00,136.70000,138.28999,136.64999,137.55991,21647966,NVDA
2024-12-30 11:30:00,137.55000,139.070007,137.39240,139.020004,15602989,NVDA
2024-12-30 12:30:00,139.029999,140.27000,138.89999,139.55000,22612504,NVDA
2024-12-30 13:30:00,139.53999,139.94000,138.84000,139.011002,14240428,NVDA
2024-12-30 14:30:00,139.020004,139.5,138.57001,138.59990,14145908,NVDA
2024-12-30 15:30:00,138.60001,138.82500,137.38000,137.41000,13996718,NVDA
2024-12-31 09:30:00,137.60001,137.78999,135.67000,137.47000,37279353,NVDA
2024-12-31 10:30:00,137.49001,137.625,135.080002,135.11000,19151346,NVDA
2024-12-31 11:30:00,135.10001,136.20000,134.92999,135.050003,16280814,NVDA
2024-12-31 12:30:00,135.029999,135.72240,134.25600,134.42999,16882852,NVDA
2024-12-31 13:30:00,134.43990,134.83501,133.83160,134.12000,14681046,NVDA
2024-12-31 14:30:00,134.12000,135.62000,133.89000,135.46150,16433112,NVDA
2024-12-31 15:30:00,135.45000,135.56990,134,134.28999,16463481,NVDA
2025-01-02 09:30:00,135.95500,138.37000,134.63000,136.98000,57155225,NVDA
2025-01-02 10:30:00,136.98000,138.070007,136.41000,137.92130,22388712,NVDA
2025-01-02 11:30:00,137.92000,138.88000,136.91150,137.0099945,22996889,NVDA
2025-01-02 12:30:00,137,137.0097046,135.16000,136.36990,23813747,NVDA
2025-01-02 13:30:00,136.35500,137.36000,135.53000,137.30220,15287714,NVDA
2025-01-02 14:30:00,137.28999,138.039993,136.64999,137.91499,16465639,NVDA
2025-01-02 15:30:00,137.92999,138.62601,137.31000,138.28000,14882303,NVDA
2025-01-03 09:30:00,140.020004,144.21989,139.77000,143.11270,79451070,NVDA
2025-01-03 10:30:00,143.12000,143.72000,142.75290,143.46010,27319795,NVDA
2025-01-03 11:30:00,143.47000,144.13000,143.18010,143.68030,19087152,NVDA
2025-01-03 12:30:00,143.69000,144.74001,143.64000,144.49530,20329289,NVDA
2025-01-03 13:30:00,144.5,144.89999,143.82001,144.37100,19541645,NVDA
2025-01-03 14:30:00,144.37000,144.55000,144.039993,144.32001,15989401,NVDA
2025-01-03 15:30:00,144.30000,144.72000,144.059998,144.59000,17801822,NVDA
2025-01-06 09:30:00,148.59250,151.70000,147.82010,151.53120,91209338,NVDA
2025-01-06 10:30:00,151.52000,152.15601,151.035004,151.88879,34163496,NVDA
2025-01-06 11:30:00,151.88000,151.91859,150.89000,151.30969,21844568,NVDA
2025-01-06 12:30:00,151.30190,151.85001,150.81000,151.67500,19322484,NVDA
2025-01-06 13:30:00,151.66879,151.83890,149.66000,150.29500,23113785,NVDA
2025-01-06 14:30:00,150.30000,150.62000,149.37000,150.52499,18639381,NVDA
2025-01-06 15:30:00,150.52000,150.83000,148.25500,149.51010,25098803,NVDA
2025-01-07 09:30:00,153.048004,153.13000,143.53000,143.65800,116718490,NVDA
2025-01-07 10:30:00,143.64999,143.85001,140.44000,142.76669,79926159,NVDA
2025-01-07 11:30:00,142.75999,149.42999,141.12000,141.42900,32583750,NVDA
2025-01-07 12:30:00,141.42999,143.45000,141.31000,143.11501,23029395,NVDA
2025-01-07 13:30:00,143.11000,143.17000,141.39999,141.64011,18605910,NVDA
2025-01-07 14:30:00,141.64500,141.66000,140.44000,140.60500,24935062,NVDA
2025-01-07 15:30:00,140.61000,141.30000,140.0099945,140.12000,25410017,NVDA
2025-01-08 09:30:00,142.66000,143.95000,139.43010,140.59000,79115408,NVDA
2025-01-08 10:30:00,140.58000,141.5,139.42999,140.031006,25664293,NVDA
2025-01-08 11:30:00,140.039993,140.85001,138.029999,138.12981,15334100,NVDA
2025-01-08 12:30:00,138.13000,140.85001,137.89000,140.62000,16764343,NVDA
2025-01-08 13:30:00,140.62000,141.020004,139.57001,140.71001,15996345,NVDA
2025-01-08 14:30:00,140.70000,140.70000,139.70010,139.99890,11401439,NVDA
2025-01-08 15:30:00,139.98000,140.27000,139.78000,140.059998,9199211,NVDA
2025-01-10 09:30:00,137.37000,137.67500,134.22000,136.15131,71482682,NVDA
